pocket,n_total,n_valid,qed_mean,qed_std,sa_mean,tanimoto_diversity,centroid_variance,mean_pairwise_centroid_distance,clashes_per_mol,bond_anomaly_rate,broken_rings_per_mol,distance_to_pocket_center,mol_mw,mol_logp,mol_hba,mol_hbd,mol_rotb
14gs_A_rec,9,9,0.6623781263304704,0.11109077138704271,3.485853675821309,0.895060795616407,0.08829672353081125,0.7044678771917099,0.0,0.006622516556291391,0.0,0.0,204.56655555555554,1.955995555555556,2.7777777777777777,0.6666666666666666,1.4444444444444444
1a2g_A_rec,8,8,0.631012940572572,0.13540563523908578,2.4999621770422915,0.8061881003230675,0.21092296794101117,1.0384230019904617,0.0,0.017699115044247787,0.0,0.0,183.19400000000002,1.42685,2.75,1.625,1.0
1afs_A_rec,7,7,0.6403167027728428,0.18970670129095862,4.225091625611564,0.8601839281915034,0.10690186583937202,0.6919996188728904,0.0,0.014084507042253521,0.0,0.0,270.80985714285714,0.6753257142857148,4.571428571428571,3.2857142857142856,1.7142857142857142
1ai4_A_rec,9,9,0.6635551506700202,0.08284411254270374,2.7191072502234133,0.8513742181990829,0.029132676974633592,0.4176571567652964,0.0,0.012195121951219513,0.0,0.0,246.22722222222222,1.7964888888888895,2.888888888888889,1.4444444444444444,2.3333333333333335
1coy_A_rec,9,9,0.6737469359389602,0.07955318387412946,4.809104493358544,0.8917094189061806,0.02457746059989095,0.37022650854896416,0.0,0.014634146341463415,0.0,0.0,290.4954444444445,3.757911111111114,2.2222222222222223,1.4444444444444444,0.4444444444444444
1d7j_A_rec,10,10,0.5575622578102076,0.17857212754489415,3.8078675357462783,0.895577696754461,0.15247547284058283,0.8887785477261709,0.0,0.019083969465648856,0.0,0.0,357.7461000000002,2.3857990000000013,4.4,2.4,6.8
1djy_A_rec,8,8,0.3820878284853838,0.13894273912596686,3.6668857657079785,0.8866655362674863,0.22187015039473712,1.0951933745133822,0.0,0.01507537688442211,0.0,0.0,352.33937500000013,-0.11969749999999943,6.125,4.25,6.125
1dxo_C_rec,9,9,0.7274023107542735,0.1133545699408885,2.6640260569601812,0.8816475097847617,0.05894796168604629,0.5874546961062168,0.0,0.022598870056497175,0.0,0.0,259.5143333333333,2.5374844444444453,3.3333333333333335,2.111111111111111,3.5555555555555554
1e8h_A_rec,10,10,0.2551344766908008,0.05682481656403169,4.596508749757336,0.662908597839126,0.014907870593960764,0.300414337958811,0.0,0.02464788732394366,0.0,0.0,421.70010000000013,-1.7476099999999994,10.3,6.4,5.8
1fmc_B_rec,10,10,0.7337167704708092,0.11850227274717692,3.9115455346304535,0.8561033555262738,0.0327033471562195,0.4318160891381504,0.0,0.018867924528301886,0.0,0.0,341.77870000000013,1.2520699999999998,4.7,2.8,3.5
1gg5_A_rec,8,8,0.7401740797385677,0.09936005323826988,3.4499806023883,0.8892903325470639,0.06613860952229056,0.6285157126915034,0.0,0.06557377049180328,0.0,0.0,308.674125,2.749917500000001,4.0,1.75,2.375
1h0i_A_rec,10,10,0.27019952785125806,0.12829992771075285,5.226551522916395,0.868253975141254,0.033870086602185205,0.4346412581208283,0.0,0.010362694300518135,0.0,0.0,505.00950000000023,-1.3687489999999969,11.1,6.4,6.4
1h36_A_rec,9,9,0.5484469515864665,0.10174576405864041,3.4088702800781627,0.8435487818019101,0.015581967656418274,0.30056271867305234,0.0,0.020958083832335328,0.0,0.0,473.82255555555577,4.0992522222222245,5.0,1.4444444444444444,5.888888888888889
1jn2_P_rec,9,9,0.39426289687060617,0.10083142688531413,4.075867733112198,0.8903127268239991,0.48302656298628194,1.591347088363106,0.0,0.0,0.0,0.0,264.50022222222225,-1.4105999999999996,6.0,4.777777777777778,4.222222222222222
1k9t_A_rec,10,10,0.48476676556549947,0.18757350120387978,4.000518643381182,0.9146622241288418,0.27253351619222016,1.1161417852085838,0.0,0.0,0.0,0.0,188.71949999999998,-0.5741399999999994,3.9,2.8,1.9
1l3l_A_rec,8,8,0.6900670471216133,0.1458112991930983,3.146553112176449,0.8823193933073753,0.02286259918696597,0.358130943435693,0.0,0.0,0.0,0.0,311.601125,3.519982500000002,3.125,1.25,2.5
1phk_A_rec,8,8,0.2227003558456386,0.05842487648152663,4.691212857003892,0.43001570669351474,0.044381982734844616,0.5127342212981947,0.0,0.026923076923076925,0.0,0.0,494.7413750000002,-1.5465624999999998,12.125,6.75,7.0
1r1h_A_rec,10,10,0.5391565973433142,0.18555225987163096,3.480179353940037,0.8371021444362297,0.11009619326205378,0.7578082266911232,0.0,0.030405405405405407,0.0,0.0,392.19090000000006,3.046748000000001,4.8,3.1,7.9
1rs9_A_rec,9,9,0.7106666485869216,0.09569923995290318,2.6131629553538738,0.886245681436845,0.03633188396641923,0.46339388551041644,0.0,0.03255813953488372,0.0,0.0,319.3117777777778,2.8877111111111127,3.6666666666666665,1.6666666666666667,5.888888888888889
1umd_B_rec,5,5,0.2975449883282283,0.12576775302301366,5.041739841257295,0.7662750628107636,0.019170641778318592,0.36345307378945285,0.0,0.01875,0.0,0.0,470.5314000000002,-0.09080399999999827,10.4,5.2,7.6
2azy_A_rec,9,9,0.7643431362343297,0.16706030182946974,3.2922802535348015,0.8687034872843449,0.05996540485978866,0.5738659863941867,0.0,0.07106598984771574,0.0,0.0,310.04,2.575227777777779,3.3333333333333335,1.5555555555555556,3.4444444444444446
2cy0_A_rec,9,9,0.5337418400116712,0.1607528608578157,4.15077855538972,0.9065192606043453,0.04842888432289255,0.5110708794258312,0.0,0.0,0.0,0.0,265.1356666666667,0.8661666666666673,4.666666666666667,2.111111111111111,0.8888888888888888
2e24_A_rec,9,9,0.35613230182072075,0.05641841147172067,4.2080080283893215,0.8803072510895118,0.029522128850965404,0.42096731403107657,0.0,0.031496062992125984,0.0,0.0,225.6053333333333,-2.0003799999999994,5.222222222222222,4.777777777777778,2.4444444444444446
2e6d_A_rec,10,10,0.4719354709098022,0.1156615666976109,3.2951456246637685,0.8521654493629046,0.1685034054272662,0.9203886578088392,0.0,0.0,0.0,0.0,170.9489,-0.68348,3.5,2.4,1.6
2f2c_B_rec,8,8,0.635425261358627,0.2189020950995408,2.7227293626738165,0.8732708753540257,0.14845196163385144,0.9156248331694626,0.0,0.03211009174311927,0.0,0.0,342.5580000000001,3.2098875000000016,4.375,1.5,3.5
2gns_A_rec,8,8,0.642521293028232,0.08668471368770048,1.9554011373371627,0.9035721006949474,0.24896605018644954,1.1358442555239041,0.0,0.014705882352941176,0.0,0.0,220.4015,2.8363750000000016,1.875,1.125,3.875
2hcj_B_rec,8,8,0.3779226187670229,0.1608899385324494,4.731158508334591,0.7715231143398513,0.028867160172690618,0.39666229281028464,0.0,0.0,0.0,0.0,374.8076250000001,-1.4092500000000001,9.625,5.0,6.0
2jjg_A_rec,9,9,0.6032872026708489,0.11617536446447987,3.4617684821812973,0.828850745012737,0.26451035204816864,0.9711552928158552,0.0,0.007042253521126761,0.0,0.0,214.6545555555556,0.7925066666666667,4.555555555555555,2.7777777777777777,2.0
2pc8_A_rec,8,8,0.4929346564405329,0.11349317709552927,5.260690172131069,0.8729242255983082,0.059237857724582,0.5851483757603736,0.0,0.025477707006369428,0.0,0.0,252.18875000000003,-0.23916874999999957,5.125,3.375,1.0
2pqw_A_rec,10,10,0.4934511867115402,0.11303080584133117,2.1294890653301795,0.8284121506501537,0.022519166694438198,0.3494905286956522,0.0,0.0,0.0,0.0,154.4499,1.0918020000000002,2.0,1.4,5.6
2rhy_A_rec,9,9,0.5978118060053569,0.10414750495674253,2.901650723819345,0.9012043839090048,0.43627660339434443,1.4992416900775165,0.0,0.0,0.0,0.0,172.8898888888889,0.9068555555555557,2.6666666666666665,1.0,3.888888888888889
2rma_A_rec,10,10,0.4666826993481866,0.1707951985466138,3.3997433625750837,0.8470880611398501,0.06765539800583768,0.612703136142854,0.0,0.00847457627118644,0.0,0.0,333.85410000000013,0.7781250000000006,5.0,4.0,7.2
2v3r_A_rec,10,10,0.506838276938976,0.19656703433022002,4.6817380463859335,0.8887283598580921,0.0701148249356184,0.6200089049182863,0.0,0.0,0.0,0.0,317.8256,-0.7205599999999986,6.9,3.9,2.4
