pocket,n_total,n_valid,qed_mean,qed_std,sa_mean,tanimoto_diversity,centroid_variance,mean_pairwise_centroid_distance,clashes_per_mol,bond_anomaly_rate,broken_rings_per_mol,distance_to_pocket_center,mol_mw,mol_logp,mol_hba,mol_hbd,mol_rotb
4h3c_A_rec,9,9,0.5399861175321551,0.1702422615734321,2.545997120670706,0.876898525609827,0.6817465619939225,1.8617071879885698,1.1111111111111112,0.030042918454935622,0.0,2.4486780476895302,348.23277777777787,4.588222222222225,3.5555555555555554,0.7777777777777778,4.666666666666667
4iiy_A_rec,9,9,0.346410457909934,0.17080667578465178,4.4414225046302285,0.7580739746286487,0.023667897812475688,0.37589793745201994,8.88888888888889,0.04861111111111111,0.0,2.3897711365170733,452.7603333333335,-0.043675555555555766,9.666666666666666,5.0,6.444444444444445
4iwq_A_rec,9,9,0.6998064484057207,0.1887645520693658,3.423028163196332,0.8980482746995724,0.6242782181836605,1.694644294179581,1.1111111111111112,0.004048582995951417,0.0,2.6953029606237866,341.94100000000003,2.2876155555555573,4.777777777777778,1.2222222222222223,3.111111111111111
4ja8_B_rec,9,9,0.3256994824388913,0.11422212834141232,4.47066053352901,0.8868588251087085,0.0248841510311098,0.38182673649885274,94.44444444444444,0.02108433734939759,0.0,0.3927053479386837,490.50700000000023,6.382671111111117,4.333333333333333,1.0,8.555555555555555
4kcq_A_rec,10,10,0.7411414003680415,0.16589398003214542,3.0832570204777583,0.8473668668339107,0.07307434854881499,0.6175428095481106,0.0,0.033210332103321034,0.0,1.9405780467814595,355.7738000000001,3.2588200000000014,3.4,1.7,5.4
4keu_A_rec,6,6,0.5742047363855761,0.10016183280290122,2.6008918159772314,0.8981317978050544,0.13501482815339172,0.877152422095408,25.0,0.014705882352941176,0.0,1.9643973771485266,286.50350000000003,4.037040000000003,2.6666666666666665,1.5,4.0
4lfu_A_rec,10,10,0.7087814491845419,0.07055156607300783,3.634896723686995,0.9147795873058058,0.10340884204248472,0.729432645045055,4.0,0.005208333333333333,0.0,0.9979137612843134,247.59099999999998,2.3328000000000007,2.6,0.8,2.2
4m7t_A_rec,9,9,0.6655458975799513,0.13817447848906333,3.693220711665953,0.8876090146594312,0.02931174988116028,0.40121905016137527,5.555555555555555,0.024691358024691357,0.0,1.1170803100934927,355.97600000000006,2.70928888888889,4.888888888888889,2.2222222222222223,3.0
4p6p_A_rec,9,9,0.43870492786185206,0.12038578637599338,5.022938509079635,0.8572047349520063,0.24582117995049915,0.9260963207458344,145.55555555555554,0.05641025641025641,0.0,1.0627649006860542,301.1565555555556,-0.8511777777777775,6.444444444444445,3.888888888888889,3.5555555555555554
4pxz_A_rec,7,7,0.5791312147507802,0.0950044428741511,3.7119382586886016,0.8800393108515083,0.022980543713291602,0.36924842123220786,24.285714285714285,0.0319634703196347,0.0,0.8405899704688432,430.5512857142858,2.306528571428572,5.0,2.7142857142857144,4.0
4q8b_B_rec,10,10,0.715389498048933,0.15361625263337852,2.936460894815679,0.8663091102750675,0.05594819102414878,0.5800325107518131,2.0,0.004629629629629629,0.0,3.521456594461475,273.3216000000001,1.7110960000000008,3.7,2.0,2.7
4qlk_A_rec,9,9,0.3511101522754581,0.14161589991814558,4.274699854015387,0.8652610036258608,0.02662629761647704,0.38616335428983745,7.777777777777778,0.017857142857142856,0.1111111111111111,2.0891608305323284,484.05288888888913,1.893856666666668,7.444444444444445,4.666666666666667,7.777777777777778
4rlu_A_rec,7,7,0.6581517338282,0.16227041541302803,3.2655934833724833,0.9024316540444672,0.041345769424110064,0.4956352950786694,10.0,0.010752688172043012,0.0,1.3416279855004185,335.71585714285715,2.945157142857144,4.428571428571429,2.5714285714285716,3.5714285714285716
4rn0_B_rec,10,10,0.6319211010037376,0.16472329753756185,2.5806219805148003,0.8545855102732804,0.4583753263719967,1.4280371294455827,45.0,0.012578616352201259,0.0,4.030983833009788,210.7141,1.87893,2.3,1.8,3.5
4rv4_A_rec,9,9,0.26924495616978944,0.05632959759305034,4.232911715672123,0.5803087285172828,0.03740611267223482,0.4298619233430616,13.333333333333334,0.025906735751295335,0.0,2.4934539702159406,351.928888888889,-2.420344444444444,7.777777777777778,6.555555555555555,6.333333333333333
4tos_A_rec,9,9,0.5464176385107424,0.14000980378030348,3.1897121786728735,0.8510138492141047,0.02567277455061737,0.3572884166947865,2.2222222222222223,0.039735099337748346,0.1111111111111111,1.9523766999646028,438.02666666666687,3.341368888888891,5.111111111111111,2.4444444444444446,6.111111111111111
4tqr_A_rec,8,8,0.5559763712288297,0.1567112653744757,2.9949948422772614,0.8694804775174194,0.041828081970087916,0.49456683137358576,0.0,0.0,0.0,4.269759438749093,193.297375,-0.6379999999999998,3.875,2.875,2.375
4u5s_A_rec,9,9,0.5508130935369745,0.13599139222652853,3.5956123254732697,0.8595571478853652,0.021392235137759705,0.3341741247876644,3.3333333333333335,0.0,0.0,4.568455525672132,192.00166666666667,-0.8940111111111106,3.6666666666666665,2.3333333333333335,2.3333333333333335
4xli_B_rec,8,8,0.6758312167929192,0.1269817953698427,2.2480085978588855,0.8532667521505783,0.030493953705952887,0.4073530565479023,1.25,0.04390243902439024,0.0,2.5948608077964783,334.2075000000001,3.439325000000002,4.25,2.0,4.25
4yhj_A_rec,10,10,0.5552971391857425,0.11770002264363952,3.2595628604708837,0.8150656222042273,0.018466560389472364,0.3274805618617913,0.0,0.03308823529411765,0.0,1.2675819655613911,366.7139000000001,2.041874,4.6,3.1,3.5
4z2g_A_rec,9,9,0.21183114450099844,0.1247548725759824,5.343289972021209,0.8654562190773178,0.049902143776799975,0.529364888522069,6.666666666666667,0.010416666666666666,0.0,2.5755631379614674,563.6134444444448,-1.1272644444444389,11.11111111111111,7.222222222222222,6.666666666666667
4zfa_A_rec,8,8,0.5790822963784994,0.1901383323433504,2.3076731774402957,0.8801059340519839,0.030588011946475795,0.4336249066702536,12.5,0.0273972602739726,0.0,1.384861401605165,342.00250000000005,5.2766725000000045,2.125,0.875,5.75
5aeh_A_rec,9,9,0.7191455312235566,0.21794010985438722,3.2718945715508507,0.8775768596343204,0.1579471830412861,0.8324830854451339,21.11111111111111,0.028,0.0,2.14636529606858,358.55644444444454,4.486240000000003,2.7777777777777777,0.7777777777777778,3.7777777777777777
5b08_A_rec,7,7,0.7448975496221407,0.0673179059788711,2.238317703379041,0.8568144426159674,0.04714650654789792,0.5405572543040551,54.285714285714285,0.04838709677419355,0.0,2.7801627306965573,252.59099999999995,3.837497142857145,1.7142857142857142,0.8571428571428571,1.5714285714285714
5bur_A_rec,8,8,0.28208212800654137,0.06375071336261208,4.580439046593245,0.6148070312566769,0.017022605320443623,0.3030114300737717,17.5,0.013215859030837005,0.0,1.6953285073817168,422.19287500000013,-1.6138374999999998,10.875,6.125,5.625
5d7n_D_rec,8,8,0.6991063849011431,0.13144300839668566,3.837792130981419,0.8708621358724151,0.032437273196686045,0.4305167421943201,5.0,0.00881057268722467,0.0,2.9121335760081846,358.6105000000001,1.7868425000000014,5.875,2.375,5.5
5i0b_A_rec,8,8,0.6957773607308024,0.12723680614312252,4.002834091448742,0.8979560973824847,0.08675242886948054,0.6723386093150193,0.0,0.004694835680751174,0.125,2.3811664577927414,317.75887500000005,2.0145825000000013,5.375,1.375,2.875
5l1v_A_rec,10,10,0.8137782161913087,0.09618877659016199,3.760559841376277,0.8814461877263507,0.02453624065147693,0.36827342793267936,38.0,0.0375,0.1,0.5891874994259371,313.9732000000001,3.375996000000002,3.4,1.2,3.8
5liu_X_rec,9,9,0.7728392348174143,0.16159882901520436,2.697647027247387,0.901499420170702,0.055713337665017536,0.5537688933396958,1.1111111111111112,0.011627906976744186,0.0,2.30569339736326,250.29111111111104,3.154887777777779,2.2222222222222223,1.3333333333333333,3.6666666666666665
5mgl_A_rec,8,8,0.7202638659277034,0.049967716340519525,2.5100961448936543,0.8415312649819271,0.07528997278347636,0.6588645811073145,0.0,0.0,0.0,4.063344281662391,200.114125,1.2453712499999998,3.25,1.125,1.5
5mma_A_rec,9,9,0.7645473346247121,0.12365845620920898,2.8351759094862268,0.8662544155297274,0.04650294064087503,0.5211271709762564,57.77777777777778,0.011560693641618497,0.0,3.911942480974501,253.0751111111111,1.7339133333333336,3.2222222222222223,1.8888888888888888,3.5555555555555554
5ngz_A_rec,9,9,0.6761251782213521,0.06039091352050318,2.6161964942555676,0.8801641734372981,0.5206178713108158,1.655845251283441,0.0,0.027624309392265192,0.0,5.618689774163793,267.9514444444445,2.5281355555555574,2.7777777777777777,1.3333333333333333,3.4444444444444446
5q0k_A_rec,8,8,0.4749939015152834,0.12769171795168635,3.1682332370532156,0.8923555838341933,0.023306923840693772,0.362604161782043,27.5,0.01171875,0.0,0.2762215701802528,386.5852500000001,5.526825000000005,3.125,0.75,4.0
5tjn_A_rec,9,9,0.7032028639010707,0.13048051903986227,2.547887170992689,0.8494919993466825,0.05615379631474183,0.5124679612609673,1.1111111111111112,0.014084507042253521,0.0,4.982403761882093,218.8591111111111,1.4526888888888891,2.7777777777777777,2.111111111111111,4.333333333333333
5w2g_A_rec,8,8,0.48320740721408006,0.08025796674568433,4.08593200497557,0.6882849781923683,0.027208683950380976,0.39165209390438965,0.0,0.037037037037037035,0.0,3.4519847292723336,333.3670000000001,-0.8439875000000001,8.25,4.125,5.0
